transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban_x,recipient_iban_x,balance_after,description,timestamp,sender_signature,recipient_signature,sender_user_idx_sig,recipient_user_idx_sig,sender_user_idx_iban,recipient_user_idx_iban,sender_user_idx,recipient_user_idx,sender_link_score,recipient_link_score,sender_first_name,sender_last_name,sender_user_full_name,sender_residence_city,sender_residence_lat,sender_residence_lng,sender_salary,sender_job,sender_iban_y,sender_user_signature,recipient_first_name,recipient_last_name,recipient_user_full_name,recipient_residence_city,recipient_residence_lat,recipient_residence_lng,recipient_salary,recipient_job,recipient_iban_y,recipient_user_signature,city_lat,city_lng,latest_gps_lat,latest_gps_lng,latest_gps_timestamp,sender_comm_mentions,recipient_comm_mentions,amount_robust_z_sender,amount_robust_z_recipient,new_sender_recipient_pair,new_payment_method_for_sender,new_transaction_type_for_sender,description_present,description_length,description_keyword_hits,txn_count_past_1h,txn_count_past_24h,txn_count_past_7d,time_since_prev_txn_seconds,hour_rarity,weekday_rarity,burst_count_10min,distance_from_residence_km,distance_from_latest_gps_km,geo_novelty,suspicious_communication_window_score,comm_events_past_7d,iso_anomaly_score,lof_anomaly_score,novelty_score,transaction_behavior_score,transaction_behavior_reason,temporal_sequence_score,temporal_sequence_reason,geospatial_score,geospatial_reason,communication_risk_score,communication_risk_reason,novelty_drift_score,novelty_drift_reason,final_risk_score,top_risk_reasons,flagged,threshold_used
beaa4b03-0a2f-48a1-abb4-a5c7378ed046,RGNR-LNAA-7FF-AUD-0,RETRB44116,e-commerce,106.15,UrbanCart Marketplace,PayPal,FR85H4824371990132980420818,IT91O5211763429097941016653304,38757.65,,2087-10-30 11:21:05+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.48,6.8257,2087-10-27 01:39:20+00:00,67,9,-16.187632525197476,0.0,1,1,1,0,0,0,0.0,0.0,0.0,2062969.0,0.8666666666666667,0.8666666666666667,0.0,,,1.0,0.00041543209581898656,0.0,0.8088189410533732,2.087714166618131e-05,0.4044199090975197,0.7225745881826775,sender_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type,0.3472881759338836,rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.653073667336719,stable_profile,0.4213317799985359,sender_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type | stable_profile | rapid_sequence;unusual_hour;unusual_weekday,True,0.31479085128963713
6650b3a2-f3e6-450a-80b6-5a54a14cbca8,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1065.58,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,13445.41,Salary payment Jul,2087-07-06 20:03:04+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,0.36128951446280794,0.36128951446280794,0,0,0,1,18,0,0.0,0.0,0.0,2694259.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.01490767818013645,1.0,0.22317609626988247,3.541922167946528e-06,0.11158981909602521,0.04461413602105061,baseline_behavior,0.3499408138857293,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.040912408583973374,stable_profile,0.08984435440815523,rapid_sequence;unusual_hour;unusual_weekday | baseline_behavior | stable_profile,False,0.31479085128963713
a0ba62a7-9a03-47c1-9575-7c26b2da5f1b,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,987.17,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,25175.11,Rent payment Apr - Casa Tua Audincourt,2087-04-06 17:32:24+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4962,6.8057,2087-04-06 06:57:40+00:00,67,9,0.0,-0.41849412238325157,0,0,0,1,38,0,0.0,0.0,0.0,2711311.0,0.9333333333333333,0.9333333333333333,0.0,,,0.0,0.06306586365128404,1.0,0.14999144827889038,3.33919046747032e-06,0.07499739373467892,0.02369946526494998,baseline_behavior,0.35860710161776194,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.00602736780249201,"mail:heuristic_mail: kw=3, domain=1, url=1",0.054338937275913365,stable_profile,0.08922320551185134,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
6669e8f8-212b-4e7a-9615-0e59f923a35c,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,365.84,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,13730.06,Rent payment Aug - Rental Management,2087-08-07 17:43:50+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5658,-0.1787,2087-08-06 23:59:04+00:00,63,9,-0.016978260869565845,-0.26197011261911685,0,0,0,1,36,0,0.0,0.0,0.0,2690418.0,0.8666666666666667,0.8666666666666667,0.0,,,0.0,0.011127599655568563,2.0,0.15825196247649098,3.7335786417201305e-06,0.07912784802756635,0.019867870374365812,baseline_behavior,0.3472742325749112,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.07243808595384785,stable_profile,0.08805670569149729,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
02c1c8e3-b088-4958-a047-0d32beb78292,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2849.81,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,29746.69,Salary payment May,2087-05-06 15:58:51+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,0.04215625000000464,0.04215625000000464,0,0,0,1,18,0,0.0,0.0,0.0,2581377.0,0.75,0.8333333333333334,0.0,,,0.0,0.0010835824554275462,0.0,0.24558182800772568,7.944553910418944e-07,0.12279131123155836,0.01947589129343631,baseline_behavior,0.33327665571656206,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.08817260212690656,stable_profile,0.08797964908831776,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
97bd8902-d29a-4041-b7ec-d8f1456bef42,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2768.14,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,22449.21,Salary payment May,2087-05-03 12:28:57+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,0.01752406277244733,0.01752406277244733,0,0,0,1,18,0,0.0,0.0,0.0,2601783.0,0.8333333333333334,0.8333333333333334,0.0,,,0.0,0.1886201474077895,2.0,0.00745873175889711,9.489198870859534e-07,0.0037298403393920977,0.0019452178084915833,baseline_behavior,0.3416095355816722,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.09724149861517863,stable_profile,0.08637003785344424,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
a8df2827-5aa0-4831-8f92-b2093d62739d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,370.14,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,9331.03,Rent payment Mar - Rental Management,2087-03-04 14:21:11+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5882,-0.2466,2087-03-03 10:31:54+00:00,63,9,0.09363768115941984,-0.09446505919722813,0,0,0,1,36,0,0.0,0.0,0.0,2331223.0,0.8,0.8,0.0,,,0.0,0.04432156271946868,3.0,0.2367158907384651,1.2294553250234506e-05,0.11836409264585768,0.02321805140850676,baseline_behavior,0.3359488813800881,rapid_sequence,0.0,geo_consistent,0.0,no_risky_communication_context,0.0680513876429486,stable_profile,0.08594008044613026,rapid_sequence | stable_profile | baseline_behavior,False,0.31479085128963713
3b41422b-60f2-4d59-838b-de85b5f2f6c7,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2766.65,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,31201.05,Salary payment Oct,2087-10-05 09:53:57+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,-0.01752406277244733,-0.01752406277244733,0,0,0,1,18,0,0.0,0.0,0.0,2584014.0,0.8333333333333334,0.8333333333333334,0.0,,,0.0,1.4765522287242887e-05,0.0,0.0,1.8001392814551064e-07,9.000696407275532e-08,0.0014603502652759401,baseline_behavior,0.34160993044969423,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,"mail:heuristic_mail: kw=0, domain=0, url=0",0.0835210796989888,stable_profile,0.08376467851003411,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
1ad62197-c368-4a1f-8286-22a811f5291e,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2768.43,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,20700.36,Salary payment Apr,2087-04-03 09:45:54+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,0.024345510026151804,0.024345510026151804,0,0,0,1,18,0,0.0,0.0,0.0,2674238.0,0.8333333333333334,0.9166666666666666,0.0,,,0.0,0.013391567755685655,1.0,0.00527240057852309,1.5972244275839192e-06,0.002636998901475337,0.0023716023593711106,baseline_behavior,0.34744125879836757,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.06447924545213932,stable_profile,0.08175856460168252,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
0ed77000-3456-4052-8c6e-0a66f94561ca,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,978.9,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,17931.93,Rent payment Mar - Residenze Milano Dietzenbach,2087-03-04 15:55:23+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0544,8.7525,2087-03-04 01:52:33+00:00,66,9,0.18698563794255155,0.12857611027676463,0,0,0,1,47,0,0.0,0.0,0.0,2264591.0,0.7857142857142857,0.8571428571428572,0.0,,,0.0,0.03473588786996298,1.0,0.03043021730542404,1.392972578307612e-05,0.015222073515603557,0.015614021796714863,baseline_behavior,0.3385217906677104,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.03147815239455176,stable_profile,0.07774235166764155,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
9bcef53d-137b-4b82-8fca-3ea5f9978a37,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,971.31,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,30229.74,Rent payment Oct - Residenze Milano Dietzenbach,2087-10-05 16:01:40+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0095,8.7428,2087-10-04 23:26:02+00:00,66,9,0.08927679167859462,0.0187401308732026,0,0,0,1,47,0,0.0,0.0,0.0,2495461.0,0.8571428571428572,0.7142857142857143,0.0,,,0.0,1.2995660444259008e-05,0.0,0.017995079399472258,8.128417291527666e-07,0.008997946120600706,0.006258243608714576,baseline_behavior,0.3356595173485125,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,"mail:heuristic_mail: kw=0, domain=0, url=0",0.04212408084843599,stable_profile,0.07646654623286106,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
